sx sy gx gy d
-21.339 -5.10307 -13.636 -5.61869 24.12
-11.8803 8.32138 4.01178 -10.5123 110.88
2.29557 13.368 7.79694 0.586374 16.02
-21.5049 -1.87821 20.7963 -8.71743 130.02
1.79152 -4.44748 9.42196 -6.6368 24.36
7.96514 9.11278 21.0063 -2.79558 22.38
21.4417 10.2466 2.3387 -6.04348 114.72
21.0543 -0.516996 13.3102 -13.9773 15.12
-1.30035 -13.3107 19.8812 7.53457 98.64
21.711 0.963824 11.0128 4.19166 39.42
10.1088 -10.8514 -1.17547 -6.94406 55.62
1.36203 -11.4434 -4.2313 -3.74689 34.14
11.9752 -5.13588 9.42616 4.54843 80.64
-11.1423 2.4204 -19.5631 -9.87351 33.18
-21.8388 10.306 16.0825 -9.70154 168.3
7.04546 11.6715 13.3967 -3.80735 16.38
7.14347 12.311 21.9517 1.87464 18.78
19.8525 7.28782 -0.428064 -11.6583 61.2
0.48812 2.22152 -8.90403 13.4852 86.28
15.9732 13.5954 -8.81199 -12.7972 128.4
18.8168 -10.2416 1.11643 -11.3366 17.34
-6.63672 -4.22254 21.7862 -4.02298 75.54
1.151 13.2055 18.0725 -11.8751 76.26
-19.5481 -1.86336 21.2297 12.3627 73.08
-20.5047 -8.97661 20.8314 -12.3878 127.14
7.52779 12.9274 2.2278 13.5573 4.92
-21.2541 12.9235 15.1841 10.4828 36.78
20.3093 8.2258 -20.9895 -10.969 153.66
21.0205 -9.17204 18.9281 7.88772 16.8
-19.3693 13.7847 19.6155 -9.37231 141.12
-12.3429 -4.08346 -18.9454 -11.1781 23.52
-18.6646 -6.32101 -6.90413 13.516 69.72
-19.2679 -5.8205 12.9675 13.832 75.84
-15.2146 4.12829 -20.4776 -12.0188 44.52
20.3515 -8.94994 18.1486 -6.76384 2.7
3.90314 -4.64782 19.0558 12.3791 32.64
16.5707 -12.65 -18.3154 -8.80041 46.44
11.3883 11.6487 -4.90162 -13.3767 120.24
2.36409 -10.9619 -21.0526 -13.658 23.22
-4.3993 -2.33312 5.16774 -4.42021 85.74
21.3786 3.79447 -21.6492 0.394505 196.62
12.9787 10.7604 8.80224 -13.3415 69.72
15.3886 10.8111 12.7277 1.05533 51.06
12.3121 0.983251 17.9321 13.2809 24.24
6.60204 12.7321 12.2352 13.5902 5.28
21.3404 -9.94136 17.103 -8.04627 4.2
3.35217 -4.27623 -0.0569397 -4.79222 3.06
1.41426 -4.88539 -5.7752 -6.67706 7.02
-5.55043 -5.02081 1.35724 -6.34292 6.6
-20.4913 -3.68353 -21.4531 -10.6672 6.66
-19.3482 -0.988414 -4.20975 -2.15859 33.36
11.4141 -11.8526 -9.72509 1.70821 34.26
8.34651 10.2736 20.3132 -11.2371 30.36
-7.92973 -11.7255 6.84793 -0.664111 48.6
14.839 1.53174 16.2617 13.922 23.46
19.5124 13.3247 19.6089 5.05259 7.86
-12.2697 -8.13113 -4.0287 -6.6821 30.18
13.9998 -1.25601 -3.72607 -13.1952 21.54
-19.1631 -10.1768 16.0019 -12.9666 61.56
-5.39662 -5.12872 4.67467 -5.21539 9.66
11.6717 -4.76487 -1.62514 1.1154 85.14
11.1847 5.88684 -6.82767 -3.55344 23.52
-20.15 -12.457 2.64029 3.89161 66.9
-16.305 -13.803 20.9716 3.05769 131.52
-21.4211 1.63675 21.6262 6.77763 138.84
15.0235 0.951179 7.52209 10.514 12.18
-12.9737 -0.905454 -13.3394 -7.60264 6.3
5.74621 -3.37454 14.0027 12.44 21.54
-19.0369 -1.38892 -1.35143 -6.58643 43.86
10.6573 13.8637 -3.35058 11.7447 71.22
14.6107 -0.471962 8.15771 12.7204 15.72
13.4015 10.8991 20.1586 -11.0651 24.48
18.6317 -12.7718 6.55182 -13.0071 11.64
20.9177 -0.809136 3.47229 10.1207 121.44
14.6727 -11.7116 -10.14 2.45805 39.72
-12.5185 -4.29379 6.00769 -12.1848 69.72
3.85863 11.0654 -15.8031 3.951 85.26
0.469464 -5.33392 -18.5646 -2.46928 104.1
6.51447 10.2497 18.0444 -9.7718 61.86
-12.2892 -3.9387 7.33256 -0.724002 99.12
15.2875 1.26999 4.26368 -13.9275 18.36
-19.1773 -11.4457 1.91784 -5.42614 71.82
0.802375 -12.9934 -17.3246 2.7056 59.22
11.6402 3.76697 19.91 0.729624 32.82
10.4668 5.58226 8.61441 -7.87096 14.76
13.6034 12.9886 11.8116 -2.80917 38.4
-0.920795 -6.13876 21.4329 5.7871 48.36
4.92209 -4.00828 15.6198 -13.1844 82.2
3.33473 -10.814 3.33779 -4.51627 53.82
18.8958 10.8522 6.16909 12.6996 12.42
14.5809 10.07 -21.8914 -0.526081 147.6
-16.3992 3.3753 -17.1921 5.72941 2.04
-21.6674 12.491 17.2877 -11.8834 170.04
-6.66087 -4.64664 1.51646 -11.4689 44.46
14.9427 3.07723 20.0171 6.7766 23.76
19.831 -8.90822 -20.3172 -1.22819 78.42
21.6412 -6.91154 -21.0559 -6.70542 68.94
-13.5147 -3.48728 4.33912 10.9749 46.32
-4.49698 -2.5837 -11.3558 0.958189 74.1
18.7095 -12.7029 4.16665 9.62732 173.1
-3.33487 -13.2266 -2.74424 -2.77801 45.06
18.5935 -8.43004 21.7541 -9.77351 3
6.50672 -3.27848 -13.7436 -1.64344 83.7
7.67518 10.3168 -21.106 13.4042 54.24
-16.3702 -13.661 10.9002 -5.50362 109.86
8.06292 11.8952 5.84281 -4.22235 16.14
6.97918 11.8381 19.1554 5.29798 14.04
12.5215 -0.700779 -11.6961 -7.59762 30.06
-7.16578 -11.8796 20.9522 -6.68612 71.82
-21.1485 -10.8907 21.687 8.48441 159.84
-18.7127 -5.53526 -21.1475 11.4514 17.22
-19.3493 -4.13873 6.50553 -9.32934 85.14
-2.99591 11.798 -3.97029 -12.5687 124.98
-19.2763 -8.10876 -13.1079 -4.81015 25.08
7.83524 -13.2423 -20.0642 -12.2721 27.54
20.6588 11.2756 -13.5651 -4.36092 165
18.7611 -13.9664 -9.39927 -13.0195 27.78
-12.5104 1.17072 20.0074 -0.124968 124.32
-6.79384 -6.35951 16.744 12.6427 84.06
19.946 -8.47823 -19.6927 -9.60271 52.38
14.2623 3.41087 13.1592 0.57078 2.64
10.4332 -6.22741 2.87539 12.3428 146.1
-12.4594 -0.649726 13.3492 5.38911 80.58
20.7074 3.52085 -16.2834 13.9411 172.02
21.4937 -9.82685 -3.03853 -12.8964 24.3
3.69975 -10.8384 -13.0485 13.6699 90.72
3.51104 -3.64651 0.911904 2.8295 14.88
18.9945 10.6771 -20.8277 -9.79972 182.52
21.7685 -12.2434 -5.92053 13.5413 223.14
-21.9146 4.44262 16.578 -8.54708 237.6
0.458662 -5.22754 21.026 -10.8206 86.58
-6.00716 -6.66557 21.2003 11.4328 102.3
17.958 -9.06941 2.4639 -11.403 15.42
-12.0306 -7.0144 11.7598 -13.7339 80.82
21.6226 11.0686 -20.6516 -0.346568 147.54
-20.6448 -5.82126 -15.2883 -13.9658 9.36
17.8762 -13.1098 5.88179 10.4404 182.34
14.9579 13.0281 -19.3708 12.8175 33.9
-21.9375 13.7628 13.4956 12.4619 35.04
21.3905 -11.8508 -4.38283 -7.30133 60.9
-8.7638 12.8523 -5.67875 -11.4964 152.94
18.9078 6.56346 19.7048 -10.5728 16.74
-2.00471 11.4702 1.58159 -5.28902 39.06
-10.2232 1.08585 8.80332 -8.98902 48
14.1186 -13.8565 18.4248 8.44458 48.96
-18.9118 -3.08844 20.1318 -5.73344 117.84
-6.0553 12.6709 -10.9471 -13.6098 162.54
14.6841 1.35749 7.90212 -11.0323 13.68
-20.5375 13.8616 13.681 2.18682 50.22
-12.6448 -4.18888 -1.17196 -13.2504 77.34
18.939 9.72758 -21.8661 -0.952044 142.26
-19.5738 -8.76309 20.5571 -12.3171 122.7
-11.6312 -7.92709 -2.15055 -11.8068 78.18
2.34127 1.61192 -8.64764 1.95557 87.3
21.577 13.9943 1.1099 -6.62951 122.1
-21.901 -4.14327 -18.3071 0.456622 5.4
16.5459 -11.0929 14.9805 -11.4141 1.2
13.8043 -2.94264 20.5932 4.01392 34.02
14.6457 11.1839 14.1334 0.934493 40.26
10.9005 -6.16169 15.6463 -13.8931 57.06
-11.6647 7.72015 14.6146 13.2561 68.4
21.8967 1.55195 2.27743 2.36349 138.48
7.59714 12.0407 11.6783 12.1897 3.66
-11.7342 -8.4659 18.1342 -10.614 132.18
18.8492 -4.57181 1.73975 -12.0567 21.78
10.591 11.4487 -15.8577 4.76629 92.46
19.504 13.6422 21.8436 -9.04392 22.38
-11.2707 1.37636 4.17398 10.0728 36.66
-12.6041 -8.64494 20.134 -3.56193 105.54
11.1222 -4.27844 1.69615 2.50824 89.1
-21.18 -7.21485 14.9673 11.0756 92.28
21.9514 -2.8601 -13.3274 -7.14287 55.08
20.5163 -5.92223 18.557 -9.53018 3.66
-8.43906 -13.164 -21.0286 -1.11353 20.46
14.2187 -12.5524 14.5137 2.81584 21.54
5.24 -11.9155 7.15179 -9.34159 2.76
-4.75306 6.46714 20.6246 -11.2271 94.2
7.83301 -12.4878 7.81125 -9.63583 2.46
-3.41155 -12.8143 0.865741 -4.34387 46.68
14.2108 13.7586 11.3751 -12.505 31.44
-19.3038 -12.2785 -1.81352 -4.52901 67.92
11.7233 -2.27092 -18.4685 -1.95781 67.14
20.7076 1.1728 21.4493 7.57902 6.06
12.4127 11.725 -21.7596 -11.4773 145.5
19.5915 -3.17156 19.8848 13.3589 16.14
-20.0842 -11.0218 -21.1847 -4.70891 6
11.0301 -4.87929 -18.9606 0.102259 69.18
-0.879035 -13.5003 5.40786 -3.59556 55.98
1.09378 -5.29222 8.91855 -8.01444 27.54
4.20102 -3.00638 8.90504 -12.5696 30.3
4.88211 -13.0038 13.8442 5.1199 81.36
13.557 13.8731 -12.7769 -5.69422 122.76
-20.3147 -3.75176 -1.30814 -11.8145 101.82
-10.5871 2.19847 21.5477 -1.05564 124.86
21.6501 1.25581 -3.91941 11.8839 183.78
-2.85598 -6.98215 14.4755 10.7048 88.32
1.57815 -13.5597 18.1643 -11.076 16.38
-9.35438 -12.8907 -21.07 -2.64062 17.46
-0.795511 -4.08701 19.6882 -11.3093 87.36
5.54552 13.1466 -21.4243 -13.8516 164.64
-20.9587 -10.511 21.2989 -10.1692 178.92
21.373 -9.58087 -18.1972 13.5123 181.56
11.0606 5.13301 19.1742 13.8292 19.2
-0.638138 13.5887 12.1496 11.4426 12.54
-20.2327 12.9447 -20.3423 -10.8629 73.86
-5.92239 12.9309 -5.60058 11.789 0.78
-21.1795 -8.64083 20.9237 6.73216 154.02
-20.4822 13.8404 -20.0837 -8.06193 72.9
10.2222 10.9719 14.0734 -13.9001 31.98
-14.0622 -13.7051 20.8699 -9.16342 86.76
-6.14136 -1.65065 -18.4582 -8.49778 90.48
-1.99223 -3.90133 -3.37021 -12.4795 47.22
21.2745 5.193 4.58275 -5.1713 105.9
-2.69583 -0.325373 -13.804 -6.2212 71.82
-11.0164 1.1233 10.836 -6.81869 116.4
-5.288 -11.4469 -12.8048 -13.5743 7.38
13.3887 11.0799 16.6369 -11.7665 25.8
-21.6347 9.66575 12.9503 13.0299 36.18
7.55791 -9.04834 20.5149 8.19752 39.72
21.3196 -9.89063 -19.9055 -8.71685 54.66
15.5401 11.8964 -19.7563 -5.76623 208.74
2.58817 2.34826 0.682076 2.53777 1.5
-1.87444 -4.64641 2.9066 -12.1177 39.42
-21.0744 -7.18119 12.3259 0.737725 135.9
-16.6779 -13.816 19.837 -1.48221 146.64
-2.62232 1.49102 -3.74464 13.2297 87.18
14.2927 -12.3085 13.6075 5.14161 23.22
18.9414 -12.2118 14.8567 -0.840422 25.14
20.8374 -6.12034 0.207244 -4.37093 73.68
-1.78277 -13.8984 19.9892 -9.56041 21.78
-18.4139 -3.63736 0.874107 -13.9686 104.64
13.793 1.87782 -0.362054 -4.60579 64.38
20.2084 12.6525 -13.3091 -0.499035 112.56
13.3161 10.5645 -18.2912 -9.59961 186.12
-4.25469 12.8469 -13.6056 -1.81466 95.58
20.9676 -12.434 19.5042 11.1964 23.28
16.599 -8.06618 8.1281 -11.0688 9
12.4508 -13.1861 9.96982 -7.75217 5.7
4.83578 -3.09457 -10.6658 8.21823 45.12
-11.2377 -6.9366 21.6349 11.385 119.4
21.2599 4.70581 18.717 -8.97137 13.5
19.9699 11.758 14.9229 -12.9539 25.2
17.2884 -12.336 -5.91752 -12.036 22.8
-19.024 -6.18182 12.3665 3.64718 119.22
9.39753 5.61081 20.4332 -4.64799 45.48
12.6458 11.9648 -18.5971 -10.5451 138.66
16.8261 -7.73648 13.8504 -0.360366 19.86
15.6147 9.95278 13.3353 -1.36987 35.46
20.0577 2.21956 -0.486968 0.900375 84.66
9.91119 11.3191 -21.7267 3.68288 102.9
-9.49646 13.1315 9.32706 -11.1738 81.06
21.0493 3.17777 4.92779 -3.99345 109.08
-19.4541 -8.02711 -13.4889 -7.48457 26.94
21.9973 -7.27545 20.6262 3.00514 9.96
-18.5417 13.5368 2.00005 -4.03431 81.72
-2.67012 -12.3681 8.89703 -10.2971 11.34
20.6311 -12.8805 -13.6547 -2.88269 39.78
-6.54992 -4.0459 -3.0293 13.0614 160.08
11.1483 -6.46445 19.7385 4.58728 35.88
-21.7943 -4.87928 12.3771 2.31053 118.32
-1.148 -13.328 -21.6664 -4.13143 39.12
-17.8644 -12.8648 -18.4779 -4.19034 8.28
-21.1365 11.0058 18.5854 -7.16219 149.58
9.5749 -8.57372 20.4476 -12.6693 61.02
7.67664 -12.4848 -11.6031 2.72173 31.8
-3.26061 -13.6017 21.3435 -9.81644 24.48
-4.85035 -3.88655 13.7397 0.90293 89.82
13.7881 0.370764 3.41454 -11.1467 15.24
8.94092 13.8747 -8.05172 13.8203 16.56
-19.9412 -10.0925 2.30483 3.1207 51.54
2.64578 -4.48245 -20.6844 13.5192 127.68
19.7456 -3.91148 7.17154 11.3651 41.22
13.3509 -12.3111 19.729 -4.54925 9.6
5.27053 -1.95653 3.844 11.1037 69.6
-19.0811 -5.3487 -10.4263 13.581 55.74
14.5349 -0.648987 -3.00705 -1.57488 53.94
-9.85902 7.55132 -17.8533 1.53038 76.8
16.8823 11.0553 0.371791 -11.9417 71.7
-11.7638 -3.00195 3.65671 10.2522 45.36
-4.32831 -11.4893 10.4766 3.76295 56.64
17.3682 -13.1921 20.0028 5.41077 18.36
-16.732 -13.8893 -13.3553 9.32112 27.66
-18.112 -11.655 20.1963 -2.84485 140.28
-12.3003 2.4975 -20.9063 0.0847815 42.06
2.77822 -10.9574 -0.88343 1.68998 61.2
-11.9672 -0.565601 14.8996 -1.15469 99.54
-16.3895 -12.7831 19.301 4.81685 115.74
-3.78301 -1.77565 -15.418 -13.1872 74.64
14.8844 -11.5637 4.14572 4.40124 102.9
12.1786 11.4856 -19.3509 -6.44646 152.76
13.4598 -2.17969 -20.1889 -7.3809 56.94
4.93887 -4.70244 -8.47974 12.2017 96.9
19.928 -5.89201 7.73849 -9.08345 14.94
19.2008 8.20981 6.56807 12.0686 12.78
6.4145 -9.31277 15.5082 -10.6788 61.2
15.6643 12.992 1.50226 2.5389 93.84
20.2375 -5.23046 -4.41079 -11.7516 29.94
-18.911 12.898 8.09692 11.3051 27
17.7401 -12.472 -3.76072 -3.38811 54.12
20.7687 -5.40618 0.68715 2.05352 118.2
-0.968123 -12.3239 8.87954 4.0401 61.56
-8.65786 -13.5422 4.93633 -12.9935 13.2
-10.9673 0.299223 -18.2855 -7.7302 29.16
-19.6881 -3.8386 -4.50344 13.272 70.92
18.8961 -5.1412 0.841374 -11.4806 22.62
16.5077 -11.1 -21.4385 13.9986 136.68
-18.6318 -4.69516 3.53847 9.80009 58.5
12.665 -13.8223 18.5607 7.45564 44.82
-21.7451 12.2334 -21.5774 -7.28575 19.08
19.0454 9.48389 0.970984 -6.16182 114.06
5.22715 11.4162 1.85554 -12.009 55.32
16.0114 -10.3504 21.01 -7.64885 5.28
-10.5129 -13.8725 18.2028 -12.9364 28.32
-1.87917 -11.4071 -3.62994 -1.67304 26.82
1.73872 3.05464 -3.50049 -6.46512 84.96
21.6124 13.9661 20.6308 -12.833 26.4
-10.3723 7.37605 -13.0001 0.141401 72.06
21.0989 -4.92117 17.0395 -11.6977 7.5
12.2813 3.06298 -10.2315 2.03077 40.08
-17.4039 13.485 19.5296 9.15277 37.68
-17.6831 -11.75 19.8799 3.82068 115.92
-12.7037 -4.33204 3.63394 -3.65015 31.32
9.52476 -13.6074 7.27324 -12.5411 2.1
8.04058 12.1575 8.89292 5.91106 5.88
-21.552 -9.20651 -3.79168 -3.8457 56.7
-17.3267 -12.7657 -2.44729 1.38571 51.42
-4.23221 -12.8518 -20.1976 -7.41932 19.5
-16.7342 -12.649 -16.0686 13.8473 48.48
-2.97381 -3.74781 -6.3035 -6.41141 3.84
12.4921 12.3819 13.9827 12.9258 1.14
20.3992 -3.39452 -19.9636 0.0932199 99.48
7.7273 10.6943 2.54326 -5.06598 17.52
-21.816 -2.34245 -2.33378 12.7384 72.18
12.0157 13.9489 12.864 -11.259 30.9
21.9942 13.2724 15.1402 -0.687765 39.72
21.7125 0.296724 12.7003 3.28467 36.66
-19.6071 12.7073 18.8893 -6.04321 131.88
12.6729 -3.28051 21.6481 0.927237 38.82
-20.371 12.7434 4.46477 -10.3243 171.36
4.117 13.7129 2.69224 8.79107 4.68
19.4068 5.7108 18.6457 13.3048 7.2
12.4518 -12.8642 -19.2206 -10.3426 33.18
-19.9436 -9.9881 1.35391 13.8277 113.52
16.4331 13.6948 21.4824 -0.994732 15.12
4.35745 -3.75309 15.0597 -12.0673 80.94
-20.7585 -2.55924 -12.5745 -5.55712 22.62
-0.76758 0.887559 6.13214 -2.15683 72.72
-21.0539 13.4587 -1.46585 -13.6239 203.94
-11.4647 -2.54834 14.5758 10.4918 79.32
0.229858 -4.57993 18.8864 -8.15033 78.06
3.73706 12.8839 2.11517 -13.5365 60.3
5.01657 -3.46247 -17.9334 -8.99864 90.84
-1.64736 -5.41261 17.7387 -11.9222 92.88
5.91315 -10.5517 -6.53202 11.6847 151.56
13.7431 -1.24973 21.8777 13.0217 33
-5.62463 -3.17951 -20.6093 0.18592 107.22
-21.7598 -10.8457 7.17186 12.8112 79.86
-2.53374 -7.06019 -3.9581 12.3324 93.06
11.9208 2.7083 -21.9648 8.6327 68.82
21.5073 -13.3325 19.6351 -7.97007 5.28
21.0846 -7.49665 9.44084 12.8275 47.7
3.48372 -11.3572 1.35742 -4.82226 52.68
-3.79337 -4.6071 17.8418 -6.57707 77.04
-4.47941 13.2998 -9.1364 2.39748 87.18
16.0735 -13.5761 4.81006 -11.7934 10.98
4.91788 -12.8834 -20.8617 11.4246 55.56
4.50689 10.5641 -5.10382 -12.8302 73.74
3.29171 -5.6197 -3.74998 -5.38094 6.6
17.6685 11.4828 -21.5294 -4.03153 144.06
1.32859 -6.15504 -21.3424 1.48141 116.04
13.0646 10.8341 8.33159 13.2435 4.92
-6.10458 -6.5914 5.70068 -11.997 43.86
8.27695 9.48837 -1.41249 2.11468 40.2
5.93755 -1.25478 7.20464 -12.6251 29.64
-21.6846 8.23722 16.7199 -12.9786 196.86
-19.5512 -0.875501 -3.09395 -0.184487 24.96
-19.1391 -7.9813 2.92787 13.5371 114.42
-11.4521 0.176518 -4.28796 -3.69995 17.46
-6.39082 -5.12878 17.6172 -11.9477 100.5
8.59668 11.8781 -0.502787 13.9743 8.94
8.61638 -8.37268 18.9958 -10.2728 58.08
4.69701 -12.3179 -5.61044 -13.9961 10.02
14.0389 2.4122 -15.9496 13.973 124.32
-3.60732 -6.9191 20.7958 12.1796 105.42
8.03952 13.7268 -11.2253 -13.5229 92.64
-13.8151 -4.49571 -12.9424 -4.30246 0.48
19.6407 2.72777 -5.42251 -1.56951 87.54
15.431 11.3414 7.49386 10.4362 7.56
-11.8813 -7.28698 -11.5058 -3.72119 3.18
-11.6187 13.7445 21.5313 2.54198 57.9
17.9604 9.1043 -12.5785 -2.77454 160.26
0.818776 1.80921 -17.3076 6.09883 18.6
11.5526 11.4608 14.5208 -12.0737 28.74
-19.7726 13.757 9.956 13.9763 29.34
4.02874 -4.95658 -1.8251 1.00986 11.82
-5.17554 -5.11119 -11.8295 13.909 136.98
-3.86964 6.6299 11.1327 -11.7802 55.32
5.02393 12.2813 15.1197 -12.0447 73.14
5.70169 -11.5457 -21.6108 0.478962 59.4
-2.0113 -6.5065 18.7057 13.1703 98.52
-6.79366 -6.37617 -19.2615 -5.23997 87.18
8.91765 3.9601 -0.762892 -6.86013 14.16
-6.24161 -4.19731 20.3049 -0.850152 64.2
19.441 -6.00429 -15.0253 3.88289 65.52
-21.7698 -4.11256 -0.169538 -12.8372 111.18
19.873 -4.49231 11.3028 -3.28749 23.7
-18.7936 -7.28186 -13.0645 -8.27609 26.82
-1.10031 12.3452 12.5995 -5.27536 35.34
19.2937 13.0509 21.9231 -4.24877 17.1
0.95352 -12.8051 12.3566 -5.61236 13.08
17.5309 9.33117 6.71228 11.9706 10.74
17.5665 -12.9536 21.6839 -1.00282 12.24
-19.6933 -0.763036 10.3361 3.4958 91.02
6.19526 12.2803 -20.04 -13.1087 153.48
-11.9525 -5.08379 -19.134 -10.4365 22.98
0.651433 -6.3956 14.0547 -13.6461 38.88
-5.40337 -11.3709 -0.159103 -13.0411 5.1
9.7837 -13.9051 20.8932 8.3966 47.16
17.7713 11.8827 21.6265 6.81469 5.94
-19.4594 -5.80405 17.753 10.5508 108.3
-0.210938 13.0704 -20.2284 12.623 75.84
-0.479478 2.41475 -11.1835 7.60856 23.76
3.65485 13.9342 11.6179 -5.637 24.66
11.1082 -11.512 -7.58449 12.8089 170.04
-17.1958 -13.5241 16.6388 10.2719 153.78
-10.9286 13.2791 -0.903142 -12.5589 146.94
-0.695291 -5.26446 5.45297 -11.7357 36
21.9206 -13.4955 15.3257 11.7553 62.04
19.5777 -7.0034 18.4008 -9.67071 2.52
20.7997 13.0699 -18.6739 -5.68041 203.46
11.9028 4.68336 -20.1609 -0.985453 154.68
10.7109 10.6464 5.89299 -1.37637 64.2
17.3176 -13.7976 1.67314 -4.60448 70.92
9.08407 11.7069 0.941601 -13.2183 53.64
-14.7045 13.7153 21.7889 -5.31189 93.36
-5.78634 -11.3682 -10.5686 13.5909 76.68
13.3397 -2.80058 -21.0332 -3.20534 67.44
5.09698 -11.2529 -18.8156 -8.88651 35.04
-0.794701 -13.6227 21.1914 -13.777 21.54
-18.896 -9.66725 2.92605 12.8946 122.82
-13.6261 -7.67913 -6.45468 -3.16556 24.24
5.99259 -12.4343 -20.2648 -0.552657 57
-3.06309 -3.55339 -1.20212 1.19527 4.68
-6.58117 -5.21628 -3.04726 -2.94824 3.78
21.2116 -7.4521 19.8208 -11.8129 4.14
-1.12004 -5.13945 7.91122 -11.1286 35.34
21.7537 0.956688 20.9473 7.68883 6.36
-0.146994 -4.67196 -12.7868 -8.58799 65.7
-3.45347 -3.34802 20.095 5.18329 107.46
0.702901 -12.7901 14.0653 -12.4585 12.96
-1.81965 1.77458 -0.0839296 -13.0561 124.32
-4.38424 12.0409 -0.878539 -5.85533 49.56
0.786204 -12.0147 -3.86388 -13.1159 4.38
3.94933 11.9856 -0.293348 -5.29294 26.28
-11.0866 2.50317 -21.9625 12.9432 29.58
-8.42379 13.4936 10.2265 13.6667 18.24
14.1896 13.0572 17.6285 9.964 4.2
-16.7555 2.90964 -3.78245 -4.90869 27.18
-11.2065 1.46266 9.37693 -13.929 60.84
13.3075 -3.85862 1.69163 2.37062 93.42
-6.58823 -2.18494 -17.0142 3.9396 114.78
-18.317 -0.714458 11.3331 5.94461 86.64
-3.10269 12.6945 -12.1282 -6.10329 163.2
-11.8377 -7.57168 -12.3425 -1.32994 5.82
-21.5006 11.3255 18.5141 -7.23822 150
18.9159 -4.13423 19.8149 -4.15905 0.48
3.66043 12.3789 -6.41532 -3.84466 62.28
18.3422 13.8552 -3.3022 12.3898 21.3
-4.5074 -2.52259 16.4446 11.5359 78.06
10.8198 -6.46415 -0.971353 13.0243 198.96
-19.0998 -1.06235 12.3329 2.73967 96
14.4003 11.9244 -2.44259 12.7653 16.44
5.06257 -12.3274 -20.6586 -2.70598 50.64
19.9276 -2.8716 17.57 -11.2585 8.28
-12.802 -1.26134 4.41161 -10.668 61.68
-5.68941 12.5078 5.91506 -9.56252 73.38
6.18487 10.9602 21.7979 5.88345 16.32
-21.8393 8.80058 13.7167 -10.8641 186.48
-20.1457 -7.19296 13.6297 11.6341 87.18
21.8083 5.27115 21.2119 -2.78427 7.68
14.2417 -0.619057 1.85858 -10.9703 15.96
4.9776 12.9887 -4.34736 -11.9044 75.36
-12.7208 -0.347773 5.3852 -4.50869 103.26
-21.6942 8.15213 10.729 -12.4735 120.72
14.6906 -2.09401 3.9375 -5.72099 65.94
-13.0896 -5.14275 11.834 3.75039 97.62
11.3729 -3.21054 -18.5426 -1.64765 66.72
-12.3645 -3.88202 15.542 -12.6795 71.16
-10.6743 -9.07572 -7.73464 13.9018 75.96
8.38579 -10.803 -20.699 1.03201 64.5
7.42815 -1.37204 -18.9924 -9.54793 95.64
17.2289 -8.80617 -2.16816 13.8066 227.94
-19.9982 13.8291 17.7989 -9.76022 148.32
-1.44159 2.05713 -4.44527 -2.8446 5.34
18.2198 -12.1652 21.4426 5.18795 17.22
21.6304 1.58405 9.55687 -10.2861 18.72
9.17223 4.15631 -21.4901 -9.92898 111.24
5.20515 -3.23384 2.99682 -3.68769 1.86
-20.1053 -7.19351 11.3135 -6.48283 89.28
-19.4125 -12.5841 18.4204 13.5242 139.86
-3.52471 -2.9147 21.0531 -11.7198 91.38
-21.6376 -4.06516 -4.86696 12.9547 68.88
21.098 3.5362 16.7061 13.4582 10.44
14.0478 0.449509 3.52836 -4.09945 77.34
-18.3681 -6.97456 12.3485 5.25827 118.8
-10.3683 0.418991 11.105 3.73084 77.04
13.8916 1.91371 9.51847 13.6308 15.54
-21.0156 -6.57279 -20.3261 -8.39282 1.5
-15.9455 3.58342 -20.457 11.4143 20.94
0.972844 1.02319 0.113445 -4.55031 76.8
-21.4649 10.5989 12.6887 5.86486 45.96
16.6137 10.5172 15.9615 9.9907 0.42
17.5684 -7.63815 -8.21966 7.17164 139.08
-10.887 -8.96308 -3.9708 13.0085 87.12
2.10578 -3.80986 6.82718 -11.6776 32.4
-0.494515 -12.348 13.4499 0.420937 72.18
9.34907 11.64 -16.3751 9.32303 27.36
6.94255 -2.08868 3.12746 13.1497 75.78
13.7365 -3.00496 -21.4901 -11.4051 48.6
7.03135 9.74765 -16.9488 -12.8119 126.96
-19.0126 -6.53392 1.81183 -4.63263 57.06
-8.02777 -11.8991 -4.82425 -6.15603 34.08
0.151055 -13.0083 -20.5537 -10.3947 21.48
1.67749 1.16345 -4.49544 12.7064 94.92
-11.4155 -13.7396 21.8842 -0.574246 117.78
14.2828 13.2202 -17.174 -13.2246 184.08
-20.4743 13.9624 7.1859 -10.3214 121.32
16.5576 -11.078 -6.10769 -3.19216 51.66
15.1536 -13.5649 9.87393 11.1229 32.64
21.9383 -7.30556 12.0191 10.6885 50.1
-12.2079 0.143351 18.0336 -8.55794 175.44
11.9442 -12.213 -8.48128 -11.0017 20.04
-10.1238 1.07287 -13.2238 9.26265 16.62
14.0818 1.83521 7.21984 -10.6398 13.8
21.6555 -3.76384 -19.2466 -7.02031 76.56
3.94531 13.51 20.4334 -5.01363 30.96
12.157 2.32003 -17.9487 -9.95405 52.62
-13.1547 -2.61048 17.8052 12.5654 68.58
-0.690457 -4.80763 13.5983 1.24763 18.66
-19.9436 -5.62691 -19.4755 0.324022 5.58
-2.42517 6.57558 15.233 2.03503 22.26
-17.1568 -11.5457 11.1207 12.9174 103.56
19.2308 -13.7913 7.96558 -9.91673 11.52
